"distid","year","DISTRICT_NAME","SCHOOL_YEAR","FULL_NCES_CODE","COUNTY","electiontype","candidateid","first","last","winner","incumbent","minor","raceid","areaid","districtwide","notes","candidateid2","raceid2","incDefeat","repeater","ncand","nrealcand","nwins","ninc","nincDef","nminor","scatterVotes","nincDefInd","candidate_votes","total_votes","CESA"
5439,2011,"South Milwaukee Sch Dist","2010-11","5514040","40",1,19,"Carol","Dufek",1,0,0,"11","11",1,"","5439-19","5439-2011-11-1",NA,0,3,3,3,2,0,0,0,0,2077,7825,"1"
5439,2012,"South Milwaukee Sch Dist","2011-12","5514040","40",1,5,"David","Maass",1,1,0,"12","12",1,"","5439-5","5439-2012-12-1",0,1,2,2,2,2,0,0,0,0,2171,4003,"1"
5439,2012,"South Milwaukee Sch Dist","2011-12","5514040","40",1,16,"Kathee","Molus",1,1,0,"12","12",1,"","5439-16","5439-2012-12-1",0,1,2,2,2,2,0,0,0,0,1832,4003,"1"
5457,2002,"Southern Door Sch Dist","2001-02","5514130","15",1,1,"William","Berglund",0,1,0,"1","1",1,"","5457-1","5457-2002-1-1",1,1,4,4,3,3,1,0,8,1,1013,4503,"7"
5457,2002,"Southern Door Sch Dist","2001-02","5514130","15",1,2,"Perry","DeGrave",1,0,0,"1","1",1,"","5457-2","5457-2002-1-1",NA,0,4,4,3,3,1,0,8,1,1023,4503,"7"
5457,2002,"Southern Door Sch Dist","2001-02","5514130","15",1,3,"Charles","Bretl",1,1,0,"1","1",1,"","5457-3","5457-2002-1-1",0,1,4,4,3,3,1,0,8,1,1229,4503,"7"
5457,2002,"Southern Door Sch Dist","2001-02","5514130","15",1,4,"Kelly","Tassoul",1,1,0,"1","1",1,"","5457-4","5457-2002-1-1",0,1,4,4,3,3,1,0,8,1,1230,4503,"7"
5457,2002,"Southern Door Sch Dist","2001-02","5514130","15",1,99,"Scatter","",0,0,1,"1","1",1,"","5457-99","5457-2002-1-1",NA,0,4,4,3,3,1,0,8,1,8,4503,"7"
5457,2003,"Southern Door County Sch Dist","2002-03","5514130","15",1,1,"William","Berglund",0,0,0,"2","2",1,"","5457-1","5457-2003-2-1",NA,1,3,3,2,1,0,0,6,0,804,2695,"7"
5457,2003,"Southern Door County Sch Dist","2002-03","5514130","15",1,5,"Thomas","Weidner",1,1,0,"2","2",1,"","5457-5","5457-2003-2-1",0,1,3,3,2,1,0,0,6,0,970,2695,"7"
5457,2003,"Southern Door County Sch Dist","2002-03","5514130","15",1,6,"Allen","Blizel",1,0,0,"2","2",1,"","5457-6","5457-2003-2-1",NA,0,3,3,2,1,0,0,6,0,915,2695,"7"
5457,2003,"Southern Door County Sch Dist","2002-03","5514130","15",1,99,"Scatter","",0,0,1,"2","2",1,"","5457-99","5457-2003-2-1",NA,0,3,3,2,1,0,0,6,0,6,2695,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,7,"Roger","Schubert",0,0,0,"3","3",1,"","5457-7","5457-2004-3-2",NA,0,6,6,4,3,0,0,8,0,314,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,10,"LeRoy","Klein",1,1,0,"3","3",1,"","5457-10","5457-2004-3-2",0,1,6,6,4,3,0,0,8,0,496,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,8,"Larry","Jeanquart",1,1,0,"3","3",1,"","5457-8","5457-2004-3-2",0,1,6,6,4,3,0,0,8,0,495,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,9,"Steve","Bretl",1,1,0,"3","3",1,"","5457-9","5457-2004-3-2",0,1,6,6,4,3,0,0,8,0,566,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,1,"William","Berglund",0,0,0,"3","3",1,"","5457-1","5457-2004-3-2",NA,1,6,6,4,3,0,0,8,0,323,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",1,8,"Larry","Jeanquart",1,1,0,"4","4",1,"","5457-8","5457-2004-4-1",0,1,4,4,2,3,1,0,2,1,684,2597,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,11,"Kim","Welch",1,0,0,"3","3",1,"","5457-11","5457-2004-3-2",NA,0,6,6,4,3,0,0,8,0,470,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",2,99,"Scatter","",0,0,1,"3","3",1,"","5457-99","5457-2004-3-2",NA,0,6,6,4,3,0,0,8,0,8,2672,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",1,10,"LeRoy","Klein",0,1,0,"4","4",1,"","5457-10","5457-2004-4-1",1,1,4,4,2,3,1,0,2,1,594,2597,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",1,9,"Steve","Bretl",1,1,0,"4","4",1,"","5457-9","5457-2004-4-1",0,1,4,4,2,3,1,0,2,1,735,2597,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",1,11,"Kim","Welch",0,0,0,"4","4",1,"","5457-11","5457-2004-4-1",NA,0,4,4,2,3,1,0,2,1,582,2597,"7"
5457,2004,"Southern Door County Sch Dist","2003-04","5514130","15",1,99,"Scatter","",0,0,1,"4","4",1,"","5457-99","5457-2004-4-1",NA,0,4,4,2,3,1,0,2,1,2,2597,"7"
5457,2005,"Southern Door County Sch Dist","2004-05","5514130","15",1,3,"Charles","Bretl",1,1,0,"5","5",1,"","5457-3","5457-2005-5-1",0,1,3,3,3,3,0,0,18,0,1354,3978,"7"
5457,2005,"Southern Door County Sch Dist","2004-05","5514130","15",1,2,"Perry","DeGrave",1,1,0,"5","5",1,"","5457-2","5457-2005-5-1",0,1,3,3,3,3,0,0,18,0,1264,3978,"7"
5457,2005,"Southern Door County Sch Dist","2004-05","5514130","15",1,4,"Kelly","Tassoul",1,1,0,"5","5",1,"","5457-4","5457-2005-5-1",0,1,3,3,3,3,0,0,18,0,1342,3978,"7"
5457,2005,"Southern Door County Sch Dist","2004-05","5514130","15",1,99,"Scatter","",0,0,1,"5","5",1,"","5457-99","5457-2005-5-1",NA,0,3,3,3,3,0,0,18,0,18,3978,"7"
5457,2006,"Southern Door County Sch Dist","2005-06","5514130","15",1,13,"Lisa","Mraz",1,0,0,"6","6",1,"","5457-13","5457-2006-6-1",NA,0,3,3,2,1,1,0,0,1,758,1867,"7"
5457,2006,"Southern Door County Sch Dist","2005-06","5514130","15",1,12,"Lori","Sampo",1,0,0,"6","6",1,"","5457-12","5457-2006-6-1",NA,0,3,3,2,1,1,0,0,1,615,1867,"7"
5457,2006,"Southern Door County Sch Dist","2005-06","5514130","15",1,6,"Allen","Blizel",0,1,0,"6","6",1,"","5457-6","5457-2006-6-1",1,1,3,3,2,1,1,0,0,1,494,1867,"7"
5457,2007,"Southern Door County Sch Dist","2006-07","5514130","15",1,8,"Larry","Jeanquart",1,1,0,"7","7",1,"","5457-8","5457-2007-7-1",0,1,4,4,2,2,0,0,1,0,592,2485,"7"
5457,2007,"Southern Door County Sch Dist","2006-07","5514130","15",1,9,"Steve","Bretl",1,1,0,"7","7",1,"","5457-9","5457-2007-7-1",0,1,4,4,2,2,0,0,1,0,794,2485,"7"
5457,2007,"Southern Door County Sch Dist","2006-07","5514130","15",1,14,"Carl","Waterstreet",0,0,0,"7","7",1,"","5457-14","5457-2007-7-1",NA,0,4,4,2,2,0,0,1,0,573,2485,"7"
5457,2007,"Southern Door County Sch Dist","2006-07","5514130","15",1,15,"Irene","Hucek",0,0,0,"7","7",1,"","5457-15","5457-2007-7-1",NA,0,4,4,2,2,0,0,1,0,525,2485,"7"
5457,2007,"Southern Door County Sch Dist","2006-07","5514130","15",1,99,"Scatter","",0,0,1,"7","7",1,"","5457-99","5457-2007-7-1",NA,0,4,4,2,2,0,0,1,0,1,2485,"7"
5457,2008,"Southern Door County Sch Dist","2007-08","5514130","15",1,2,"Perry","DeGrave",1,1,0,"8","8",1,"","5457-2","5457-2008-8-1",0,1,4,4,3,3,1,0,47,1,674,3238,"7"
5457,2008,"Southern Door County Sch Dist","2007-08","5514130","15",1,4,"Kelly","Tassoul",0,1,0,"8","8",1,"","5457-4","5457-2008-8-1",1,1,4,4,3,3,1,0,47,1,626,3238,"7"
5457,2008,"Southern Door County Sch Dist","2007-08","5514130","15",1,16,"Brenda","Olsen",1,0,0,"8","8",1,"","5457-16","5457-2008-8-1",NA,0,4,4,3,3,1,0,47,1,1026,3238,"7"
5457,2008,"Southern Door County Sch Dist","2007-08","5514130","15",1,3,"Charles","Bretl",1,1,0,"8","8",1,"","5457-3","5457-2008-8-1",0,1,4,4,3,3,1,0,47,1,865,3238,"7"
5457,2008,"Southern Door County Sch Dist","2007-08","5514130","15",1,99,"Scatter","",0,0,1,"8","8",1,"","5457-99","5457-2008-8-1",NA,0,4,4,3,3,1,0,47,1,47,3238,"7"
5457,2009,"Southern Door County Sch Dist","2008-09","5514130","15",1,12,"Lori","Sampo",1,1,0,"9","9",1,"","5457-12","5457-2009-9-1",0,1,3,3,2,1,0,0,15,0,725,1692,"7"
5457,2009,"Southern Door County Sch Dist","2008-09","5514130","15",1,17,"Dawn","Routhleaux",1,0,0,"9","9",1,"","5457-17","5457-2009-9-1",NA,0,3,3,2,1,0,0,15,0,717,1692,"7"
5457,2009,"Southern Door County Sch Dist","2008-09","5514130","15",1,18,"Thad","Ash",0,0,0,"9","9",1,"","5457-18","5457-2009-9-1",NA,0,3,3,2,1,0,0,15,0,235,1692,"7"
5457,2009,"Southern Door County Sch Dist","2008-09","5514130","15",1,99,"Scatter","",0,0,1,"9","9",1,"","5457-99","5457-2009-9-1",NA,0,3,3,2,1,0,0,15,0,15,1692,"7"
5457,2010,"Southern Door County Sch Dist","2009-10","5514130","15",1,8,"Larry","Jeanquart",0,1,0,"10","10",1,"","5457-8","5457-2010-10-1",1,1,4,4,2,2,1,0,7,1,370,1910,"7"
5457,2010,"Southern Door County Sch Dist","2009-10","5514130","15",1,9,"Steve","Bretl",1,1,0,"10","10",1,"","5457-9","5457-2010-10-1",0,1,4,4,2,2,1,0,7,1,503,1910,"7"
5457,2010,"Southern Door County Sch Dist","2009-10","5514130","15",1,19,"Mike","Holwald",0,0,0,"10","10",1,"","5457-19","5457-2010-10-1",NA,0,4,4,2,2,1,0,7,1,397,1910,"7"
5457,2010,"Southern Door County Sch Dist","2009-10","5514130","15",1,20,"Dustin","Miller",1,0,0,"10","10",1,"","5457-20","5457-2010-10-1",NA,0,4,4,2,2,1,0,7,1,633,1910,"7"
5457,2010,"Southern Door County Sch Dist","2009-10","5514130","15",1,99,"Scatter","",0,0,1,"10","10",1,"","5457-99","5457-2010-10-1",NA,0,4,4,2,2,1,0,7,1,7,1910,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,2,"Perry","DeGrave",0,1,0,"11","11",1,"","5457-2","5457-2011-11-1",1,1,6,6,3,2,2,0,25,1,772,6546,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,21,"Deb","Kluth",1,0,0,"11","11",1,"","5457-21","5457-2011-11-1",NA,0,6,6,3,2,2,0,25,1,1242,6546,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,22,"Terry","McNulty",1,0,0,"11","11",1,"","5457-22","5457-2011-11-1",NA,0,6,6,3,2,2,0,25,1,1197,6546,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,99,"Scatter","",0,0,1,"11","11",1,"","5457-99","5457-2011-11-1",NA,0,6,6,3,2,2,0,25,1,25,6546,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,23,"Pamela","Parks",1,0,0,"11","11",1,"","5457-23","5457-2011-11-1",NA,0,6,6,3,2,2,0,25,1,1521,6546,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,8,"Larry","Jeanquart",0,0,0,"11","11",1,"","5457-8","5457-2011-11-1",NA,1,6,6,3,2,2,0,25,1,795,6546,"7"
5457,2011,"Southern Door County Sch Dist","2010-11","5514130","15",1,3,"Charles","Bretl",0,1,0,"11","11",1,"","5457-3","5457-2011-11-1",1,1,6,6,3,2,2,0,25,1,994,6546,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",1,3,"Charles","Bretl",1,0,0,"13","13",1,"","5457-3","5457-2012-13-1",NA,1,4,4,2,1,1,0,9,1,819,3424,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",2,3,"Charles","Bretl",1,0,0,"12","12",1,"","5457-3","5457-2012-12-2",NA,1,5,5,4,1,0,0,5,0,320,1400,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",2,24,"Dawn","Starr",1,0,0,"12","12",1,"","5457-24","5457-2012-12-2",NA,0,5,5,4,1,0,0,5,0,273,1400,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",2,12,"Lori","Sampo",1,1,0,"12","12",1,"","5457-12","5457-2012-12-2",0,1,5,5,4,1,0,0,5,0,261,1400,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",2,25,"Polly","Alberts",1,0,0,"12","12",1,"","5457-25","5457-2012-12-2",NA,0,5,5,4,1,0,0,5,0,413,1400,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",2,2,"Perry","DeGrave",0,0,0,"12","12",1,"","5457-2","5457-2012-12-2",NA,1,5,5,4,1,0,0,5,0,128,1400,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",2,99,"Scatter","",0,0,1,"12","12",1,"","5457-99","5457-2012-12-2",NA,0,5,5,4,1,0,0,5,0,5,1400,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",1,25,"Polly","Alberts",1,0,0,"13","13",1,"","5457-25","5457-2012-13-1",NA,0,4,4,2,1,1,0,9,1,1179,3424,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",1,24,"Dawn","Starr",0,0,0,"13","13",1,"","5457-24","5457-2012-13-1",NA,0,4,4,2,1,1,0,9,1,761,3424,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",1,12,"Lori","Sampo",0,1,0,"13","13",1,"","5457-12","5457-2012-13-1",1,1,4,4,2,1,1,0,9,1,656,3424,"7"
5457,2012,"Southern Door County Sch Dist","2011-12","5514130","15",1,99,"Scatter","",0,0,1,"13","13",1,"","5457-99","5457-2012-13-1",NA,0,4,4,2,1,1,0,9,1,9,3424,"7"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",1,2,"Jim","Harrie",1,1,0,"1","1",1,"","5460-2","5460-2002-1-1",0,1,5,5,3,3,2,0,10,1,1628,6179,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",1,1,"Dave","Richards",1,0,0,"1","1",1,"","5460-1","5460-2002-1-1",NA,0,5,5,3,3,2,0,10,1,1626,6179,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",1,99,"Scatter","",0,0,1,"1","1",1,"","5460-99","5460-2002-1-1",NA,0,5,5,3,3,2,0,10,1,10,6179,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",1,3,"Kevin","Cox",0,1,0,"1","1",1,"","5460-3","5460-2002-1-1",1,1,5,5,3,3,2,0,10,1,963,6179,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",1,4,"Ron","Roberts",1,0,0,"1","1",1,"","5460-4","5460-2002-1-1",NA,0,5,5,3,3,2,0,10,1,1263,6179,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",1,5,"Tonya","Kenyon",0,1,0,"1","1",1,"","5460-5","5460-2002-1-1",1,1,5,5,3,3,2,0,10,1,689,6179,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",3,99,"Scatter","",0,0,1,"2","2",1,"","5460-99","5460-2002-2-3",NA,0,3,3,1,1,1,0,7,1,7,4649,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",3,6,"Mark","Wermer",0,1,0,"2","2",1,"","5460-6","5460-2002-2-3",1,1,3,3,1,1,1,0,7,1,1794,4649,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",3,7,"Paul","Solberg",1,0,0,"2","2",1,"He finished the 3 year term started in 2001","5460-7","5460-2002-2-3",NA,0,3,3,1,1,1,0,7,1,2476,4649,"4"
5460,2002,"Sparta Area Sch Dist","2001-02","5514160","41",3,8,"Marion","Starling",0,0,0,"2","2",1,"","5460-8","5460-2002-2-3",NA,0,3,3,1,1,1,0,7,1,372,4649,"4"
5460,2003,"Sparta Area Sch Dist","2002-03","5514160","41",1,10,"Pat","Nugent",0,0,0,"3","3",1,"","5460-10","5460-2003-3-1",NA,0,4,4,2,1,0,0,0,0,854,3669,"4"
5460,2003,"Sparta Area Sch Dist","2002-03","5514160","41",1,9,"Joan","Cook",1,0,0,"3","3",1,"","5460-9","5460-2003-3-1",NA,0,4,4,2,1,0,0,0,0,1356,3669,"4"
5460,2003,"Sparta Area Sch Dist","2002-03","5514160","41",1,11,"Thomas","Van Tassel",0,0,0,"3","3",1,"","5460-11","5460-2003-3-1",NA,0,4,4,2,1,0,0,0,0,527,3669,"4"
5460,2003,"Sparta Area Sch Dist","2002-03","5514160","41",1,12,"Mark","Hemmerich",1,1,0,"3","3",1,"","5460-12","5460-2003-3-1",0,1,4,4,2,1,0,0,0,0,932,3669,"4"
5460,2004,"Sparta Area Sch Dist","2003-04","5514160","41",1,10,"Pat","Nugent",0,0,0,"4","4",1,"","5460-10","5460-2004-4-1",NA,1,5,5,3,2,0,0,0,0,678,4100,"4"
5460,2004,"Sparta Area Sch Dist","2003-04","5514160","41",1,13,"Gary","Kirking",1,0,0,"4","4",1,"1 year term","5460-13","5460-2004-4-1",NA,0,5,5,3,2,0,0,0,0,878,4100,"4"
5460,2004,"Sparta Area Sch Dist","2003-04","5514160","41",1,7,"Paul","Solberg",1,1,0,"4","4",1,"","5460-7","5460-2004-4-1",0,1,5,5,3,2,0,0,0,0,1063,4100,"4"
5460,2004,"Sparta Area Sch Dist","2003-04","5514160","41",1,14,"Julie","Rodgers",0,0,0,"4","4",1,"","5460-14","5460-2004-4-1",NA,0,5,5,3,2,0,0,0,0,508,4100,"4"
5460,2004,"Sparta Area Sch Dist","2003-04","5514160","41",1,15,"Wayne","Jenkins",1,1,0,"4","4",1,"","5460-15","5460-2004-4-1",0,1,5,5,3,2,0,0,0,0,973,4100,"4"
5460,2005,"Sparta Area Sch Dist","2004-05","5514160","41",1,13,"Gary","Kirking",1,1,0,"5","5",1,"","5460-13","5460-2005-5-1",0,1,5,5,3,1,0,0,6,0,1481,5582,"4"
5460,2005,"Sparta Area Sch Dist","2004-05","5514160","41",1,16,"Janet","Horstman",1,0,0,"5","5",1,"","5460-16","5460-2005-5-1",NA,0,5,5,3,1,0,0,6,0,1307,5582,"4"
5460,2005,"Sparta Area Sch Dist","2004-05","5514160","41",1,17,"David","Eitland",0,0,0,"5","5",1,"","5460-17","5460-2005-5-1",NA,0,5,5,3,1,0,0,6,0,781,5582,"4"
5460,2005,"Sparta Area Sch Dist","2004-05","5514160","41",1,18,"Theresa","Burns-Gilbert",1,0,0,"5","5",1,"","5460-18","5460-2005-5-1",NA,0,5,5,3,1,0,0,6,0,1354,5582,"4"
5460,2005,"Sparta Area Sch Dist","2004-05","5514160","41",1,8,"Marion","Starling",0,0,0,"5","5",1,"","5460-8","5460-2005-5-1",NA,1,5,5,3,1,0,0,6,0,653,5582,"4"
5460,2005,"Sparta Area Sch Dist","2004-05","5514160","41",1,99,"Scatter","",0,0,1,"5","5",1,"","5460-99","5460-2005-5-1",NA,0,5,5,3,1,0,0,6,0,6,5582,"4"
5460,2006,"Sparta Area Sch Dist","2005-06","5514160","41",1,12,"Mark","Hemmerich",1,1,0,"6","6",1,"","5460-12","5460-2006-6-1",0,1,2,2,2,2,0,0,13,0,562,1207,"4"
5460,2006,"Sparta Area Sch Dist","2005-06","5514160","41",1,99,"Scatter","",0,0,1,"6","6",1,"","5460-99","5460-2006-6-1",NA,0,2,2,2,2,0,0,13,0,13,1207,"4"
5460,2006,"Sparta Area Sch Dist","2005-06","5514160","41",1,9,"Joan","Cook",1,1,0,"6","6",1,"","5460-9","5460-2006-6-1",0,1,2,2,2,2,0,0,13,0,632,1207,"4"
5460,2007,"Sparta Area Sch Dist","2006-07","5514160","41",1,15,"Wayne","Jenkins",1,1,0,"7","7",1,"","5460-15","5460-2007-7-1",0,1,3,3,2,2,0,0,0,0,2125,5493,"4"
5460,2007,"Sparta Area Sch Dist","2006-07","5514160","41",1,7,"Paul","Solberg",1,1,0,"7","7",1,"","5460-7","5460-2007-7-1",0,1,3,3,2,2,0,0,0,0,2108,5493,"4"
5460,2007,"Sparta Area Sch Dist","2006-07","5514160","41",1,19,"Lee","Culpitt",0,0,0,"7","7",1,"","5460-19","5460-2007-7-1",NA,0,3,3,2,2,0,0,0,0,1260,5493,"4"
5460,2008,"Sparta Area Sch Dist","2007-08","5514160","41",1,18,"Theresa","Burns-Gilbert",1,1,0,"8","8",1,"","5460-18","5460-2008-8-1",0,1,3,3,3,3,0,0,14,0,1058,3137,"4"
5460,2008,"Sparta Area Sch Dist","2007-08","5514160","41",1,13,"Gary","Kirking",1,1,0,"8","8",1,"","5460-13","5460-2008-8-1",0,1,3,3,3,3,0,0,14,0,1025,3137,"4"
5460,2008,"Sparta Area Sch Dist","2007-08","5514160","41",1,99,"Scatter","",0,0,1,"8","8",1,"","5460-99","5460-2008-8-1",NA,0,3,3,3,3,0,0,14,0,14,3137,"4"
5460,2008,"Sparta Area Sch Dist","2007-08","5514160","41",1,16,"Janet","Horstman",1,1,0,"8","8",1,"","5460-16","5460-2008-8-1",0,1,3,3,3,3,0,0,14,0,1040,3137,"4"
5460,2009,"Sparta Area Sch Dist","2008-09","5514160","41",1,17,"David","Eitland",0,0,0,"9","9",1,"","5460-17","5460-2009-9-1",NA,1,3,3,2,1,0,0,13,0,1244,4640,"4"
5460,2009,"Sparta Area Sch Dist","2008-09","5514160","41",1,19,"Lee","Culpitt",1,0,0,"9","9",1,"","5460-19","5460-2009-9-1",NA,1,3,3,2,1,0,0,13,0,1368,4640,"4"
5460,2009,"Sparta Area Sch Dist","2008-09","5514160","41",1,9,"Joan","Cook",1,1,0,"9","9",1,"","5460-9","5460-2009-9-1",0,1,3,3,2,1,0,0,13,0,2015,4640,"4"
5460,2009,"Sparta Area Sch Dist","2008-09","5514160","41",1,99,"Scatter","",0,0,1,"9","9",1,"","5460-99","5460-2009-9-1",NA,0,3,3,2,1,0,0,13,0,13,4640,"4"
5460,2010,"Sparta Area Sch Dist","2009-10","5514160","41",1,7,"Paul","Solberg",1,1,0,"10","10",1,"","5460-7","5460-2010-10-1",0,1,2,2,2,1,0,0,60,0,2358,4030,"4"
5460,2010,"Sparta Area Sch Dist","2009-10","5514160","41",1,17,"David","Eitland",1,0,0,"10","10",1,"","5460-17","5460-2010-10-1",NA,1,2,2,2,1,0,0,60,0,1612,4030,"4"
5460,2010,"Sparta Area Sch Dist","2009-10","5514160","41",1,99,"Scatter","",0,0,1,"10","10",1,"","5460-99","5460-2010-10-1",NA,0,2,2,2,1,0,0,60,0,60,4030,"4"
5460,2011,"Sparta Area Sch Dist","2010-11","5514160","41",1,20,"Bud","Berendes",1,0,0,"11","11",1,"","5460-20","5460-2011-11-1",NA,0,4,4,3,1,0,0,29,0,2372,8524,"4"
5460,2011,"Sparta Area Sch Dist","2010-11","5514160","41",1,21,"Terry","Fredrickson",0,0,0,"11","11",1,"","5460-21","5460-2011-11-1",NA,0,4,4,3,1,0,0,29,0,1544,8524,"4"
5460,2011,"Sparta Area Sch Dist","2010-11","5514160","41",1,22,"Todd","Mandel",1,0,0,"11","11",1,"","5460-22","5460-2011-11-1",NA,0,4,4,3,1,0,0,29,0,1893,8524,"4"
5460,2011,"Sparta Area Sch Dist","2010-11","5514160","41",1,13,"Gary","Kirking",1,1,0,"11","11",1,"","5460-13","5460-2011-11-1",0,1,4,4,3,1,0,0,29,0,2686,8524,"4"
5460,2011,"Sparta Area Sch Dist","2010-11","5514160","41",1,99,"Scatter","",0,0,1,"11","11",1,"","5460-99","5460-2011-11-1",NA,0,4,4,3,1,0,0,29,0,29,8524,"4"
5460,2012,"Sparta Area Sch Dist","2011-12","5514160","41",1,99,"Scatter","",0,0,1,"12","12",1,"","5460-99","5460-2012-12-1",NA,0,2,2,2,2,0,0,10,0,10,4236,"4"
5460,2012,"Sparta Area Sch Dist","2011-12","5514160","41",1,19,"Lee","Culpitt",1,1,0,"12","12",1,"","5460-19","5460-2012-12-1",0,1,2,2,2,2,0,0,10,0,1997,4236,"4"
5460,2012,"Sparta Area Sch Dist","2011-12","5514160","41",1,9,"Joan","Cook",1,1,0,"12","12",1,"","5460-9","5460-2012-12-1",0,1,2,2,2,2,0,0,10,0,2229,4236,"4"
5467,2002,"Spencer Sch Dist","2001-02","5514190","37",1,99,"Scatter","",0,0,1,"1","1",0,"","5467-99","5467-2002-1-1",NA,0,3,3,2,1,0,0,3,0,3,865,"10"
5467,2002,"Spencer Sch Dist","2001-02","5514190","37",1,3,"Wayne","Vaughn",0,0,0,"1","1",0,"","5467-3","5467-2002-1-1",NA,0,3,3,2,1,0,0,3,0,231,865,"10"
5467,2002,"Spencer Sch Dist","2001-02","5514190","37",1,2,"Jeff","Darga",1,1,0,"1","1",0,"","5467-2","5467-2002-1-1",0,1,3,3,2,1,0,0,3,0,289,865,"10"
5467,2002,"Spencer Sch Dist","2001-02","5514190","37",1,1,"Pamela","Hoff",1,0,0,"1","1",0,"","5467-1","5467-2002-1-1",NA,0,3,3,2,1,0,0,3,0,342,865,"10"
5467,2003,"Spencer Sch Dist","2002-03","5514190","37",1,4,"Deborah","Sanz",1,1,0,"2","2",1,"","5467-4","5467-2003-2-1",0,1,2,2,2,1,0,0,2,0,368,567,"10"
5467,2003,"Spencer Sch Dist","2002-03","5514190","37",1,5,"Kristen","Vaughan",1,0,0,"2","2",1,"","5467-5","5467-2003-2-1",NA,0,2,2,2,1,0,0,2,0,197,567,"10"
5467,2003,"Spencer Sch Dist","2002-03","5514190","37",1,99,"Scatter","",0,0,1,"2","2",1,"","5467-99","5467-2003-2-1",NA,0,2,2,2,1,0,0,2,0,2,567,"10"
5467,2004,"Spencer Sch Dist","2003-04","5514190","37",1,6,"Dawn","Buse",1,1,0,"3","3",0,"","5467-6","5467-2004-3-1",0,1,4,4,2,1,0,1,9,0,309,553,"10"
5467,2004,"Spencer Sch Dist","2003-04","5514190","37",1,7,"Colleen","Bauer",1,0,0,"3","3",0,"","5467-7","5467-2004-3-1",NA,0,4,4,2,1,0,1,9,0,155,553,"10"
5467,2004,"Spencer Sch Dist","2003-04","5514190","37",1,8,"Cheryl","Schofield",0,0,0,"3","3",0,"","5467-8","5467-2004-3-1",NA,0,4,4,2,1,0,1,9,0,69,553,"10"
5467,2004,"Spencer Sch Dist","2003-04","5514190","37",1,9,"Mike","Szybowieg",0,0,1,"3","3",0,"","5467-9","5467-2004-3-1",NA,0,4,4,2,1,0,1,9,0,11,553,"10"
5467,2004,"Spencer Sch Dist","2003-04","5514190","37",1,99,"Scatter","",0,0,1,"3","3",0,"","5467-99","5467-2004-3-1",NA,0,4,4,2,1,0,1,9,0,9,553,"10"
5467,2005,"Spencer Sch Dist","2004-05","5514190","37",1,10,"Dawn","Reckner",1,0,0,"4","4",0,"","5467-10","5467-2005-4-1",NA,0,3,3,2,2,1,0,11,1,435,1308,"10"
5467,2005,"Spencer Sch Dist","2004-05","5514190","37",1,11,"Wendell","Phillips",0,1,0,"4","4",0,"","5467-11","5467-2005-4-1",1,1,3,3,2,2,1,0,11,1,415,1308,"10"
